annee;cde_transaction;transaction;cde_pays;pays;cde_devise;devise;montant
2013;D211;Taxes du type TVA;DEU;Allemagne;EUR;Euro;197006
2013;D2122C;Droits d'accise;DEU;Allemagne;EUR;Euro;18222
2013;D59A;Impots courants sur le capital;DEU;Allemagne;EUR;Euro;-2
2013;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;DEU;Allemagne;EUR;Euro;171664
2013;D612;Cotisations sociales imputees a la charge des employeurs;DEU;Allemagne;EUR;Euro;33503
2013;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;DEU;Allemagne;EUR;Euro;155
2013;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;DEU;Allemagne;EUR;Euro;181765
2013;D214L;Autres impots sur les produits n.c.a.;DEU;Allemagne;EUR;Euro;137
2013;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;DEU;Allemagne;EUR;Euro;1102851
2013;D611;Cotisations sociales effectives a la charge des employeurs;DEU;Allemagne;EUR;Euro;181765
2013;D29;Autres impots sur la production;DEU;Allemagne;EUR;Euro;19655
2014;D2121;Droits sur les importations;DEU;Allemagne;EUR;Euro;0
2014;D2122A;Prelevements sur les produits agricoles importes;DEU;Allemagne;EUR;Euro;0
2014;D611V;Cotisations sociales effectives volontaires des employeurs;DEU;Allemagne;EUR;Euro;0
2014;D2122B;Montants compensatoires monetaires preleves a l'importation;DEU;Allemagne;EUR;Euro;0
2014;D61SC;Remuneration du service des regimes d'assurance sociale (-);DEU;Allemagne;EUR;Euro;0
2014;D214C;Impots sur les operations financieres et les operations en capital;DEU;Allemagne;EUR;Euro;0
2014;D59A;Impots courants sur le capital;DEU;Allemagne;EUR;Euro;0
2014;D614;Supplements de cotisations sociales a la charge des menages;DEU;Allemagne;EUR;Euro;0
2014;D613CSN;Cotisations sociales obligatoires a la charge des travailleurs independants et des personnes n'occupant pas d'emploi;DEU;Allemagne;EUR;Euro;74711
2014;D29F;Impots sur les emissions polluantes;DEU;Allemagne;EUR;Euro;1852
2014;D214H;Autres taxes sur des services determines;DEU;Allemagne;EUR;Euro;988
2014;D214B;Droits de timbre;DEU;Allemagne;EUR;Euro;9339
2014;D214F;Taxes sur les loteries, les jeux et les paris;DEU;Allemagne;EUR;Euro;1844
2014;D91A;Impots sur les transferts en capital;DEU;Allemagne;EUR;Euro;5452
2014;ODA;Total des recettes fiscales;DEU;Allemagne;EUR;Euro;696778
2014;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;DEU;Allemagne;EUR;Euro;95570
2014;D29H;Autres impots sur la production n.c.a.;DEU;Allemagne;EUR;Euro;3003
2014;D21;Impots sur les produits;DEU;Allemagne;EUR;Euro;317751
2014;D91;Impots en capital;DEU;Allemagne;EUR;Euro;5452
2014;D59;Autres impots courants;DEU;Allemagne;EUR;Euro;14743
2014;D29B;Impots sur l'utilisation d'actifs fixes;DEU;Allemagne;EUR;Euro;2007
2014;D214A;Droits d'accise et impots de consommation;DEU;Allemagne;EUR;Euro;69588
2014;D51;Impots sur le revenu;DEU;Allemagne;EUR;Euro;338800
2014;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;DEU;Allemagne;EUR;Euro;8504
2014;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;DEU;Allemagne;EUR;Euro;19098
2014;D613C;Cotisations sociales effectives obligatoires a la charge des menages;DEU;Allemagne;EUR;Euro;253650
2014;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;DEU;Allemagne;EUR;Euro;66207
2014;D61;Cotisations sociales nettes;DEU;Allemagne;EUR;Euro;482336
2014;D613V;Cotisations sociales effectives volontaires des menages;DEU;Allemagne;EUR;Euro;5725
2014;D29G;Sous-compensation de la TVA (regime forfaitaire);DEU;Allemagne;EUR;Euro;320
2014;D29A;Impots sur les terrains, batiments et autres constructions;DEU;Allemagne;EUR;Euro;12690
2014;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;DEU;Allemagne;EUR;Euro;1179114
2014;D214G;Taxes sur les primes d'assurance;DEU;Allemagne;EUR;Euro;12557
2014;D61N;Cotisations sociales effectives des employeurs et des menages;DEU;Allemagne;EUR;Euro;448236
2014;D59F;Autres impots courants n.c.a.;DEU;Allemagne;EUR;Euro;7929
2014;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;DEU;Allemagne;EUR;Euro;262721
2014;D51E;Autres impots sur le revenu n.c.a.;DEU;Allemagne;EUR;Euro;8094
2014;D2;Impots sur la production et les importations;DEU;Allemagne;EUR;Euro;337783
2014;D5;Impots courants sur le revenu, le patrimoine, etc.;DEU;Allemagne;EUR;Euro;353543
2014;D51O;Impots sur le revenu des societes y compris les gains de detention;DEU;Allemagne;EUR;Euro;67985
2014;D214E;Taxes sur les spectacles et divertissements;DEU;Allemagne;EUR;Euro;783
2014;D59D;Paiements effectues par les menages en vue de l obtention de licences;DEU;Allemagne;EUR;Euro;6814
2014;D212;Impots et droits sur les importations, a l'exclusion de la TVA;DEU;Allemagne;EUR;Euro;19098
2014;D613;Cotisations sociales effectives a la charge des menages;DEU;Allemagne;EUR;Euro;259375
2014;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;DEU;Allemagne;EUR;Euro;1139289
2014;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;DEU;Allemagne;EUR;Euro;284
2014;D211;Taxes du type TVA;DEU;Allemagne;EUR;Euro;203083
2014;D2122C;Droits d'accise;DEU;Allemagne;EUR;Euro;19098
2014;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;DEU;Allemagne;EUR;Euro;178939
2014;D612;Cotisations sociales imputees a la charge des employeurs;DEU;Allemagne;EUR;Euro;34100
2014;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;DEU;Allemagne;EUR;Euro;160
2014;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;DEU;Allemagne;EUR;Euro;188861
2014;D214L;Autres impots sur les produits n.c.a.;DEU;Allemagne;EUR;Euro;187
2014;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;DEU;Allemagne;EUR;Euro;1145014
2014;D611;Cotisations sociales effectives a la charge des employeurs;DEU;Allemagne;EUR;Euro;188861
2014;D29;Autres impots sur la production;DEU;Allemagne;EUR;Euro;20032
2015;D2121;Droits sur les importations;DEU;Allemagne;EUR;Euro;0
2015;D2122A;Prelevements sur les produits agricoles importes;DEU;Allemagne;EUR;Euro;0
2015;D611V;Cotisations sociales effectives volontaires des employeurs;DEU;Allemagne;EUR;Euro;0
2015;D2122B;Montants compensatoires monetaires preleves a l'importation;DEU;Allemagne;EUR;Euro;0
2015;D59A;Impots courants sur le capital;DEU;Allemagne;EUR;Euro;0
2015;D61SC;Remuneration du service des regimes d'assurance sociale (-);DEU;Allemagne;EUR;Euro;0
2015;D214C;Impots sur les operations financieres et les operations en capital;DEU;Allemagne;EUR;Euro;0
2015;D614;Supplements de cotisations sociales a la charge des menages;DEU;Allemagne;EUR;Euro;0
2015;D613CSN;Cotisations sociales obligatoires a la charge des travailleurs independants et des personnes n'occupant pas d'emploi;DEU;Allemagne;EUR;Euro;77584
2015;D214B;Droits de timbre;DEU;Allemagne;EUR;Euro;11248
2015;D214F;Taxes sur les loteries, les jeux et les paris;DEU;Allemagne;EUR;Euro;1984
2015;D29F;Impots sur les emissions polluantes;DEU;Allemagne;EUR;Euro;1768
2015;D214H;Autres taxes sur des services determines;DEU;Allemagne;EUR;Euro;1027
2015;D91A;Impots sur les transferts en capital;DEU;Allemagne;EUR;Euro;6290
2015;ODA;Total des recettes fiscales;DEU;Allemagne;EUR;Euro;727762
2015;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;DEU;Allemagne;EUR;Euro;97775
2015;D29H;Autres impots sur la production n.c.a.;DEU;Allemagne;EUR;Euro;4024
2015;D21;Impots sur les produits;DEU;Allemagne;EUR;Euro;328244
2015;D91;Impots en capital;DEU;Allemagne;EUR;Euro;6290
2015;D59;Autres impots courants;DEU;Allemagne;EUR;Euro;14715
2015;D29B;Impots sur l'utilisation d'actifs fixes;DEU;Allemagne;EUR;Euro;2088
2015;D214A;Droits d'accise et impots de consommation;DEU;Allemagne;EUR;Euro;69256
2015;D51;Impots sur le revenu;DEU;Allemagne;EUR;Euro;356939
2015;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;DEU;Allemagne;EUR;Euro;8799
2015;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;DEU;Allemagne;EUR;Euro;18855
2015;D613C;Cotisations sociales effectives obligatoires a la charge des menages;DEU;Allemagne;EUR;Euro;263891
2015;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;DEU;Allemagne;EUR;Euro;68785
2015;D61;Cotisations sociales nettes;DEU;Allemagne;EUR;Euro;501157
2015;D613V;Cotisations sociales effectives volontaires des menages;DEU;Allemagne;EUR;Euro;6068
2015;D29G;Sous-compensation de la TVA (regime forfaitaire);DEU;Allemagne;EUR;Euro;320
2015;D29A;Impots sur les terrains, batiments et autres constructions;DEU;Allemagne;EUR;Euro;13213
2015;D214G;Taxes sur les primes d'assurance;DEU;Allemagne;EUR;Euro;12858
2015;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;DEU;Allemagne;EUR;Euro;1228919
2015;D61N;Cotisations sociales effectives des employeurs et des menages;DEU;Allemagne;EUR;Euro;466624
2015;D59F;Autres impots courants n.c.a.;DEU;Allemagne;EUR;Euro;7665
2015;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;DEU;Allemagne;EUR;Euro;276495
2015;D51E;Autres impots sur le revenu n.c.a.;DEU;Allemagne;EUR;Euro;10503
2015;D2;Impots sur la production et les importations;DEU;Allemagne;EUR;Euro;349818
2015;D5;Impots courants sur le revenu, le patrimoine, etc.;DEU;Allemagne;EUR;Euro;371654
2015;D212;Impots et droits sur les importations, a l'exclusion de la TVA;DEU;Allemagne;EUR;Euro;18855
2015;D613;Cotisations sociales effectives a la charge des menages;DEU;Allemagne;EUR;Euro;269959
2015;D214E;Taxes sur les spectacles et divertissements;DEU;Allemagne;EUR;Euro;880
2015;D59D;Paiements effectues par les menages en vue de l obtention de licences;DEU;Allemagne;EUR;Euro;7050
2015;D51O;Impots sur le revenu des societes y compris les gains de detention;DEU;Allemagne;EUR;Euro;69941
2015;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;DEU;Allemagne;EUR;Euro;186307
2015;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;DEU;Allemagne;EUR;Euro;1188318
2015;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;DEU;Allemagne;EUR;Euro;292
2015;D211;Taxes du type TVA;DEU;Allemagne;EUR;Euro;211614
2015;D2122C;Droits d'accise;DEU;Allemagne;EUR;Euro;18855
2015;D612;Cotisations sociales imputees a la charge des employeurs;DEU;Allemagne;EUR;Euro;34533
2015;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;DEU;Allemagne;EUR;Euro;161
2015;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;DEU;Allemagne;EUR;Euro;196665
2015;D214L;Autres impots sur les produits n.c.a.;DEU;Allemagne;EUR;Euro;230
2015;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;DEU;Allemagne;EUR;Euro;1194386
2015;D611;Cotisations sociales effectives a la charge des employeurs;DEU;Allemagne;EUR;Euro;196665
2015;D29;Autres impots sur la production;DEU;Allemagne;EUR;Euro;21574
2016;D2121;Droits sur les importations;DEU;Allemagne;EUR;Euro;0
2016;D2122A;Prelevements sur les produits agricoles importes;DEU;Allemagne;EUR;Euro;0
2016;D611V;Cotisations sociales effectives volontaires des employeurs;DEU;Allemagne;EUR;Euro;0
2016;D2122B;Montants compensatoires monetaires preleves a l'importation;DEU;Allemagne;EUR;Euro;0
2016;D61SC;Remuneration du service des regimes d'assurance sociale (-);DEU;Allemagne;EUR;Euro;0
2016;D214C;Impots sur les operations financieres et les operations en capital;DEU;Allemagne;EUR;Euro;0
2016;D59A;Impots courants sur le capital;DEU;Allemagne;EUR;Euro;0
2016;D614;Supplements de cotisations sociales a la charge des menages;DEU;Allemagne;EUR;Euro;0
2016;D613CSN;Cotisations sociales obligatoires a la charge des travailleurs independants et des personnes n'occupant pas d'emploi;DEU;Allemagne;EUR;Euro;80554
2016;D29F;Impots sur les emissions polluantes;DEU;Allemagne;EUR;Euro;1532
2016;D214H;Autres taxes sur des services determines;DEU;Allemagne;EUR;Euro;1075
2016;D214B;Droits de timbre;DEU;Allemagne;EUR;Euro;12408
2016;D214F;Taxes sur les loteries, les jeux et les paris;DEU;Allemagne;EUR;Euro;2017
2016;D91A;Impots sur les transferts en capital;DEU;Allemagne;EUR;Euro;7006
2016;ODA;Total des recettes fiscales;DEU;Allemagne;EUR;Euro;763223
2016;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;DEU;Allemagne;EUR;Euro;98126
2016;D29H;Autres impots sur la production n.c.a.;DEU;Allemagne;EUR;Euro;3384
2016;D21;Impots sur les produits;DEU;Allemagne;EUR;Euro;337957
2016;D91;Impots en capital;DEU;Allemagne;EUR;Euro;7006
2016;D59;Autres impots courants;DEU;Allemagne;EUR;Euro;14707
2016;D29B;Impots sur l'utilisation d'actifs fixes;DEU;Allemagne;EUR;Euro;2139
2016;D214A;Droits d'accise et impots de consommation;DEU;Allemagne;EUR;Euro;67849
2016;D51;Impots sur le revenu;DEU;Allemagne;EUR;Euro;382350
2016;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;DEU;Allemagne;EUR;Euro;9122
2016;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;DEU;Allemagne;EUR;Euro;21050
2016;D613C;Cotisations sociales effectives obligatoires a la charge des menages;DEU;Allemagne;EUR;Euro;277178
2016;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;DEU;Allemagne;EUR;Euro;71432
2016;D61;Cotisations sociales nettes;DEU;Allemagne;EUR;Euro;524258
2016;D613V;Cotisations sociales effectives volontaires des menages;DEU;Allemagne;EUR;Euro;6475
2016;D29G;Sous-compensation de la TVA (regime forfaitaire);DEU;Allemagne;EUR;Euro;320
2016;D29A;Impots sur les terrains, batiments et autres constructions;DEU;Allemagne;EUR;Euro;13654
2016;D214G;Taxes sur les primes d'assurance;DEU;Allemagne;EUR;Euro;13263
2016;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;DEU;Allemagne;EUR;Euro;1287481
2016;D61N;Cotisations sociales effectives des employeurs et des menages;DEU;Allemagne;EUR;Euro;488211
2016;D59F;Autres impots courants n.c.a.;DEU;Allemagne;EUR;Euro;7546
2016;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;DEU;Allemagne;EUR;Euro;290097
2016;D51E;Autres impots sur le revenu n.c.a.;DEU;Allemagne;EUR;Euro;10799
2016;D2;Impots sur la production et les importations;DEU;Allemagne;EUR;Euro;359160
2016;D5;Impots courants sur le revenu, le patrimoine, etc.;DEU;Allemagne;EUR;Euro;397057
2016;D51O;Impots sur le revenu des societes y compris les gains de detention;DEU;Allemagne;EUR;Euro;81454
2016;D214E;Taxes sur les spectacles et divertissements;DEU;Allemagne;EUR;Euro;984
2016;D59D;Paiements effectues par les menages en vue de l obtention de licences;DEU;Allemagne;EUR;Euro;7161
2016;D212;Impots et droits sur les importations, a l'exclusion de la TVA;DEU;Allemagne;EUR;Euro;21050
2016;D613;Cotisations sociales effectives a la charge des menages;DEU;Allemagne;EUR;Euro;283653
2016;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;DEU;Allemagne;EUR;Euro;1244959
2016;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;DEU;Allemagne;EUR;Euro;280
2016;D211;Taxes du type TVA;DEU;Allemagne;EUR;Euro;218781
2016;D2122C;Droits d'accise;DEU;Allemagne;EUR;Euro;21050
2016;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;DEU;Allemagne;EUR;Euro;196624
2016;D612;Cotisations sociales imputees a la charge des employeurs;DEU;Allemagne;EUR;Euro;36047
2016;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;DEU;Allemagne;EUR;Euro;174
2016;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;DEU;Allemagne;EUR;Euro;204558
2016;D214L;Autres impots sur les produits n.c.a.;DEU;Allemagne;EUR;Euro;250
2016;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;DEU;Allemagne;EUR;Euro;1251434
2016;D611;Cotisations sociales effectives a la charge des employeurs;DEU;Allemagne;EUR;Euro;204558
2016;D29;Autres impots sur la production;DEU;Allemagne;EUR;Euro;21203
2017;D2121;Droits sur les importations;DEU;Allemagne;EUR;Euro;0
2017;D2122A;Prelevements sur les produits agricoles importes;DEU;Allemagne;EUR;Euro;0
2017;D611V;Cotisations sociales effectives volontaires des employeurs;DEU;Allemagne;EUR;Euro;0
2017;D2122B;Montants compensatoires monetaires preleves a l'importation;DEU;Allemagne;EUR;Euro;0
2017;D59A;Impots courants sur le capital;DEU;Allemagne;EUR;Euro;0
2017;D61SC;Remuneration du service des regimes d'assurance sociale (-);DEU;Allemagne;EUR;Euro;0
2017;D214C;Impots sur les operations financieres et les operations en capital;DEU;Allemagne;EUR;Euro;0
2017;D614;Supplements de cotisations sociales a la charge des menages;DEU;Allemagne;EUR;Euro;0
