annee;cde_pays;pays;cde_mesure;mesure;cde_unite;unite;cde_domaine;domaine;valeur_mesuree
2012;IRL;Irlande;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;0,8
2012;IRL;Irlande;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9,366727296
2012;IRL;Irlande;Exposition a  la pollution de l air;Exposition a  la pollution de l air;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;99,929726
2012;IRL;Irlande;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2012;IRL;Irlande;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;8,4
2012;IRL;Irlande;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;34,2
2012;IRL;Irlande;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;82,8
2012;IRL;Irlande;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;3
2012;IRL;Irlande;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;10,33478131
2012;IRL;Irlande;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;19,33333333
2012;IRL;Irlande;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;27
2012;IRL;Irlande;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;72
2012;IRL;Irlande;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;96,28248586
2012;IRL;Irlande;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;3,516043699
2012;IRL;Irlande;Insecurite sur le marche du travail;Insecurite sur le marche du travail;PT_EARN_PRVS_LST;Pourcentage des gains anterieurs perdus;HSL_2;Travail et qualite de l'emploi;6,205116749
2012;IRL;Irlande;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;9,686659017
2012;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;3,96
2012;IRL;Irlande;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;65,652
2012;IRL;Irlande;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;62869,758
2012;IRL;Irlande;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;31150
2012;IRL;Irlande;Surcharge financiere liee au coa»t du logement;Surcharge financiere liee au coa»t du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;18,36965531
2012;IRL;Irlande;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;17,751419
2013;IRL;Irlande;Menages disposant d un acces internet;Menages disposant d un acces internet;PT_HH;Pourcentage de menages;HSL_3;Logement;66,9965
2013;IRL;Irlande;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;1,662352681
2013;IRL;Irlande;Accessibilite financiere du logement;Accessibilite financiere du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajuste des menages;HSL_3;Logement;80,84958571
2013;IRL;Irlande;Quintile superieur de la satisfaction a  l egard de la vie;Quintile superieur de la satisfaction a  l egard de la vie;FCTR_Q1_SCR_LIFE_SATISFACTION;Facteur de quintile de satisfaction a  l'egard de la vie les plus bas;HSL_11;Bien-aªtre subjectif;2,267801606
2013;IRL;Irlande;Decile superieur des menages les plus riches;Decile superieur des menages les plus riches;PT_B90_S14;Pourcentage de la richesse des menages;HSL_1;Revenu et patrimoine;53,79236984
2013;IRL;Irlande;Quintile superieur de la satisfaction a  l egard des relations personnelles;Quintile superieur de la satisfaction a  l egard des relations personnelles;FCTR_Q1_SCR_PERS_REL_SATISFACTION;Facteur de quintile de satisfaction des relations personnelle les plus bas;HSL_7;Liens sociaux;1,63802558
2013;IRL;Irlande;Quintile superieur de la satisfaction a  l egard de l emploi du temps;Quintile superieur de la satisfaction a  l egard de l emploi du temps;FCTR_Q1_SCR_TIME_USE;Facteur de quintile de satisfaction a  l'egard de l'utilisation du temps les plus bas;HSL_4;Equilibre travail-vie;3,200053834
2013;IRL;Irlande;Satisfaction a  l egard de la vie;Satisfaction a  l egard de la vie;0_TO_10;Echelle 0-10;HSL_11;Bien-aªtre subjectif;7,439511348
2013;IRL;Irlande;Satisfaction a  l egard de l emploi du temps;Satisfaction a  l egard de l emploi du temps;0_TO_10;Echelle 0-10;HSL_4;Equilibre travail-vie;6,908796006
2013;IRL;Irlande;Satisfaction a  l egard des relations personnelles;Satisfaction a  l egard des relations personnelles;0_TO_10;Echelle 0-10;HSL_7;Liens sociaux;8,616989036
2013;IRL;Irlande;Quintile superieur du revenu disponible moyen des menages;Quintile superieur du revenu disponible moyen des menages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4,907157337
2013;IRL;Irlande;Esperance de vie a  la naissance;Esperance de vie a  la naissance;Y;Annees;HSL_5;Sante;81
2013;IRL;Irlande;Deces dus au suicide, a  l alcool ou a  la drogue;Deces dus au suicide, a  l alcool ou a  la drogue;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_5;Sante;15,83862603
2013;IRL;Irlande;Mortalite routiere;Mortalite routiere;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;4,065905737
2013;IRL;Irlande;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;0,6
2013;IRL;Irlande;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9,518349122
2013;IRL;Irlande;Surcharge financiere liee au coa»t du logement;Surcharge financiere liee au coa»t du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;13,63382936
2013;IRL;Irlande;Exposition a  la pollution de l air;Exposition a  la pollution de l air;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;99,93042
2013;IRL;Irlande;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2013;IRL;Irlande;Satisfaction a  l egard des relations personnelles inferieure a  5;Satisfaction a  l egard des relations personnelles inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_7;Liens sociaux;2,30997208
2013;IRL;Irlande;Satisfaction a  l egard de l emploi du temps inferieure a  5;Satisfaction a  l egard de l emploi du temps inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_4;Equilibre travail-vie;15,818588
2013;IRL;Irlande;Satisfaction a  l egard de la vie inferieure a  5;Satisfaction a  l egard de la vie inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_11;Bien-aªtre subjectif;7,925684185
2013;IRL;Irlande;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;10
2013;IRL;Irlande;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;36,8
2013;IRL;Irlande;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;82
2013;IRL;Irlande;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;3,7
2013;IRL;Irlande;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;10,33478131
2013;IRL;Irlande;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;19,33333333
2013;IRL;Irlande;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;27
2013;IRL;Irlande;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;72
2013;IRL;Irlande;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;96,28248586
2013;IRL;Irlande;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;3,516043699
2013;IRL;Irlande;Satisfaction au travail;Satisfaction au travail;0_TO_10;Echelle 0-10;HSL_2;Travail et qualite de l'emploi;7,220627045
2013;IRL;Irlande;Insecurite sur le marche du travail;Insecurite sur le marche du travail;PT_EARN_PRVS_LST;Pourcentage des gains anterieurs perdus;HSL_2;Travail et qualite de l'emploi;4,822497845
2013;IRL;Irlande;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;8,447550958
2013;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;3,93
2013;IRL;Irlande;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;67,451
2013;IRL;Irlande;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;61470,405
2013;IRL;Irlande;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;30503
2013;IRL;Irlande;Patrimoine net median;Patrimoine net median;USD_HH_PPP;Dollars des E-U par menage, PPA convertis;HSL_1;Revenu et patrimoine;120670
2013;IRL;Irlande;Patrimoine financier liquide equivalent insuffisant pour se maintenir au-dessus du seuil national annuel de pauvrete monetaire relative pendant troisÂ mois;Patrimoine financier liquide equivalent insuffisant pour se maintenir au-dessus du seuil national annuel de pauvrete monetaire relative pendant troisÂ mois;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;57,47451782
2013;IRL;Irlande;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;16,211721
2014;IRL;Irlande;Menages disposant d un acces internet;Menages disposant d un acces internet;PT_HH;Pourcentage de menages;HSL_3;Logement;79,549
2014;IRL;Irlande;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;2,468309738
2014;IRL;Irlande;Accessibilite financiere du logement;Accessibilite financiere du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajuste des menages;HSL_3;Logement;80,11956681
2014;IRL;Irlande;Quintile superieur du revenu disponible moyen des menages;Quintile superieur du revenu disponible moyen des menages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4,557156244
2014;IRL;Irlande;Esperance de vie a  la naissance;Esperance de vie a  la naissance;Y;Annees;HSL_5;Sante;81,4
2014;IRL;Irlande;Deces dus au suicide, a  l alcool ou a  la drogue;Deces dus au suicide, a  l alcool ou a  la drogue;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_5;Sante;14,85531111
2014;IRL;Irlande;Mortalite routiere;Mortalite routiere;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;4,122170838
2014;IRL;Irlande;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;0,7
2014;IRL;Irlande;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9,260234485
2014;IRL;Irlande;Surcharge financiere liee au coa»t du logement;Surcharge financiere liee au coa»t du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;15,94671756
2014;IRL;Irlande;Exposition a  la pollution de l air;Exposition a  la pollution de l air;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;99,931099
2014;IRL;Irlande;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2014;IRL;Irlande;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;8,9
2014;IRL;Irlande;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;36,4
2014;IRL;Irlande;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;82,7
2014;IRL;Irlande;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;3,9
2014;IRL;Irlande;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;10,39127431
2014;IRL;Irlande;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;20
2014;IRL;Irlande;Cas autodeclares de depression;Cas autodeclares de depression;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_5;Sante;5,8
2014;IRL;Irlande;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;23,33333333
2014;IRL;Irlande;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;75,66666667
2014;IRL;Irlande;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;95,74918517
2014;IRL;Irlande;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;4,031376775
2014;IRL;Irlande;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;PT_SAL_FT;Pourcentage de salaries a  plein temps;HSL_2;Travail et qualite de l'emploi;17,02020202
2014;IRL;Irlande;Ecart de remuneration entre les genres;Ecart de remuneration entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le maªme decile;HSL_2;Travail et qualite de l'emploi;10,60606061
2014;IRL;Irlande;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;3,60236432
2014;IRL;Irlande;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;14,804914
2014;IRL;Irlande;Insecurite sur le marche du travail;Insecurite sur le marche du travail;PT_EARN_PRVS_LST;Pourcentage des gains anterieurs perdus;HSL_2;Travail et qualite de l'emploi;3,883573532
2014;IRL;Irlande;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;7,043297867
2014;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;4,06
2014;IRL;Irlande;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;69,137
2014;IRL;Irlande;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;60949,836
