annee;cde_age;cde_pays;pays;cde_mesure;mesure;cde_sexe;sexe;age;valeur_mesuree
2016;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;609363,4752
2016;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,716
2016;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;644928,6409
2016;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,016
2017;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2921029
2017;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,382
2017;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;930942
2017;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,837
2017;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;2966029
2017;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,611
2017;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;704933
2017;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,307
2017;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1635875
2017;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,609
2017;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;5887058
2017;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,97
2017;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1267695,887
2017;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,421
2017;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;615686,7087
2017;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,781
2017;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;652034,3193
2017;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,083
2018;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2927913
2018;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,237
2018;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;940989
2018;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,966
2018;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;2972134
2018;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,403
2018;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;717346
2018;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,509
2018;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1658335
2018;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,774
2018;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;5900047
2018;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,794
2018;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1274806,269
2018;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,432
2018;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;619227,0202
2018;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,797
2018;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;655583,2563
2018;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,088
2019;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2933783
2019;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,092
2019;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;951924
2019;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,12
2019;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;2977242
2019;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,204
2019;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;729882
2019;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,721
2019;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1681806
2019;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,956
2019;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;5911025
2019;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,623
2019;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1279480,728
2019;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,421
2019;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;621446,1178
2019;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,788
2019;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;658052,694
2019;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,075
2020;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2937913
2020;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,911
2020;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;965111
2020;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,323
2020;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;2983140
2020;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,012
2020;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;743987
2020;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,962
2020;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1709098
2020;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,177
2020;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;5921053
2020;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,437
2020;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1282122,471
2020;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,386
2020;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;623062,2377
2020;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,766
2020;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;659070,1115
2020;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,026
2021;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2937645
2021;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,701
2021;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;977477
2021;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,529
2021;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;2987491
2021;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,822
2021;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;756220
2021;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,168
2021;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1733697
2021;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,381
2021;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;5925136
2021;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,238
2021;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1286420,573
2021;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,381
2021;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;625252,1493
2021;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,771
2021;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;661223,2918
2021;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,011
2022;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2969338
2022;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,537
2022;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;995013
2022;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,626
2022;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3011069
2022;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,551
2022;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;772130
2022;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,322
2022;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1767143
2022;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,508
2022;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;5980407
2022;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,021
2022;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1310842,077
2022;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,471
2022;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;636635,3887
2022;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,837
2022;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;674232,8282
2022;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,126
2023;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2978269
2023;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,358
2023;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;1011547
2023;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,859
2023;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3033247
2023;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,434
2023;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;789152
2023;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,544
2023;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1800699
2023;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,732
2023;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;6011516
2023;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,874
2023;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1313557,576
2023;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,394
2023;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;637830,24
2023;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,783
2023;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;675655,2449
2023;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,021
2024;Y15T64;AUT;Autriche;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;2981012
2024;Y15T64;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,083
2024;Y_GE65;AUT;Autriche;PS;Personnes;F;Sexe feminin;65 ans et plus;1031614
2024;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;22,177
2024;Y15T64;AUT;Autriche;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3036285
2024;Y15T64;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,129
2024;Y_GE65;AUT;Autriche;PS;Personnes;M;Sexe masculin;65 ans et plus;809230
2024;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,891
2024;Y_GE65;AUT;Autriche;PS;Personnes;_T;Total;65 ans et plus;1840844
2024;Y_GE65;AUT;Autriche;PT;Pourcentage de la population;_T;Total;65 ans et plus;20,064
2024;Y15T64;AUT;Autriche;PS;Personnes;_T;Total;De 15 a 64 ans;6017297
2024;Y15T64;AUT;Autriche;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,584
2024;Y_LT15;AUT;Autriche;PS;Personnes;_T;Total;Moins de 15 ans;1316782,796
2024;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,352
2024;Y_LT15;AUT;Autriche;PS;Personnes;F;Sexe feminin;Moins de 15 ans;639205,8992
2024;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,741
2024;Y_LT15;AUT;Autriche;PS;Personnes;M;Sexe masculin;Moins de 15 ans;677559,3314
2024;Y_LT15;AUT;Autriche;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,98
2002;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;6774422
2002;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,562
2002;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1754391
2002;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;16,979
2002;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3411449
2002;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,492
2002;Y_GE65;BEL;Belgique;PS;Personnes;M;Sexe masculin;65 ans et plus;721068
2002;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,266
2002;Y_GE65;BEL;Belgique;PS;Personnes;F;Sexe feminin;65 ans et plus;1033323
2002;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,577
2002;Y15T64;BEL;Belgique;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3362973
2002;Y15T64;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,714
2002;Y_LT15;BEL;Belgique;PS;Personnes;_T;Total;Moins de 15 ans;1804001,108
2002;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,459
2002;Y_LT15;BEL;Belgique;PS;Personnes;F;Sexe feminin;Moins de 15 ans;881881,8231
2002;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,708
2002;Y_LT15;BEL;Belgique;PS;Personnes;M;Sexe masculin;Moins de 15 ans;922057,3957
2002;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,242
2003;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;6804809
2003;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,581
2003;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1771253
2003;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,07
2003;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3426134
2003;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,483
2003;Y_GE65;BEL;Belgique;PS;Personnes;M;Sexe masculin;65 ans et plus;730866
2003;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,396
2003;Y_GE65;BEL;Belgique;PS;Personnes;F;Sexe feminin;65 ans et plus;1040387
2003;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,633
2003;Y15T64;BEL;Belgique;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3378675
2003;Y15T64;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,759
2003;Y_LT15;BEL;Belgique;PS;Personnes;_T;Total;Moins de 15 ans;1800051,206
2003;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,348
2003;Y_LT15;BEL;Belgique;PS;Personnes;F;Sexe feminin;Moins de 15 ans;880021,3709
2003;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,607
2003;Y_LT15;BEL;Belgique;PS;Personnes;M;Sexe masculin;Moins de 15 ans;920008,9687
2003;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,121
2004;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;6835178
2004;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,59
2004;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1789811
2004;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,175
2004;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3440078
2004;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,462
2004;Y_GE65;BEL;Belgique;PS;Personnes;M;Sexe masculin;65 ans et plus;741124
2004;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,534
2004;Y_GE65;BEL;Belgique;PS;Personnes;F;Sexe feminin;65 ans et plus;1048687
2004;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,705
2004;Y15T64;BEL;Belgique;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3395100
2004;Y15T64;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,795
2004;Y_LT15;BEL;Belgique;PS;Personnes;_T;Total;Moins de 15 ans;1796187,001
2004;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,236
2004;Y_LT15;BEL;Belgique;PS;Personnes;F;Sexe feminin;Moins de 15 ans;878111,52
2004;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,5
2004;Y_LT15;BEL;Belgique;PS;Personnes;M;Sexe masculin;Moins de 15 ans;918068,6099
2004;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,004
2005;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;6878877
2005;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,647
2005;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1804262
2005;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,219
2005;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3460512
2005;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,488
2005;Y_GE65;BEL;Belgique;PS;Personnes;M;Sexe masculin;65 ans et plus;749244
2005;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,612
2005;Y_GE65;BEL;Belgique;PS;Personnes;F;Sexe feminin;65 ans et plus;1055018
2005;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,716
2005;Y15T64;BEL;Belgique;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3418365
2005;Y15T64;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,882
2005;Y_LT15;BEL;Belgique;PS;Personnes;_T;Total;Moins de 15 ans;1795511,537
2005;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,135
2005;Y_LT15;BEL;Belgique;PS;Personnes;F;Sexe feminin;Moins de 15 ans;877678,4009
2005;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,402
2005;Y_LT15;BEL;Belgique;PS;Personnes;M;Sexe masculin;Moins de 15 ans;917835,925
2005;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,9
2006;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;6941500
2006;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,809
2006;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1809539
2006;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,155
2006;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3490892
2006;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,619
2006;Y_GE65;BEL;Belgique;PS;Personnes;M;Sexe masculin;65 ans et plus;753311
2006;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,592
2006;Y_GE65;BEL;Belgique;PS;Personnes;F;Sexe feminin;65 ans et plus;1056228
2006;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,613
2006;Y15T64;BEL;Belgique;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3450608
2006;Y15T64;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,074
2006;Y_LT15;BEL;Belgique;PS;Personnes;_T;Total;Moins de 15 ans;1796949,784
2006;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,036
2006;Y_LT15;BEL;Belgique;PS;Personnes;F;Sexe feminin;Moins de 15 ans;878510,8405
2006;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,313
2006;Y_LT15;BEL;Belgique;PS;Personnes;M;Sexe masculin;Moins de 15 ans;918429,0306
2006;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,79
2007;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;7010582
2007;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,983
2007;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1814098
2007;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,074
2007;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3525030
2007;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,76
2007;Y_GE65;BEL;Belgique;PS;Personnes;M;Sexe masculin;65 ans et plus;757286
2007;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,557
2007;Y_GE65;BEL;Belgique;PS;Personnes;F;Sexe feminin;65 ans et plus;1056812
2007;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,489
2007;Y15T64;BEL;Belgique;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3485552
2007;Y15T64;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,278
2007;Y_LT15;BEL;Belgique;PS;Personnes;_T;Total;Moins de 15 ans;1800165,794
2007;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;16,943
2007;Y_LT15;BEL;Belgique;PS;Personnes;F;Sexe feminin;Moins de 15 ans;880255,6902
2007;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,233
2007;Y_LT15;BEL;Belgique;PS;Personnes;M;Sexe masculin;Moins de 15 ans;919905,7333
2007;Y_LT15;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,683
2008;Y15T64;BEL;Belgique;PS;Personnes;_T;Total;De 15 a 64 ans;7072926
2008;Y15T64;BEL;Belgique;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,046
2008;Y_GE65;BEL;Belgique;PS;Personnes;_T;Total;65 ans et plus;1827455
2008;Y_GE65;BEL;Belgique;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,064
2008;Y15T64;BEL;Belgique;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3555765
2008;Y15T64;BEL;Belgique;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,783
